year,country,country_code,indicator,value,source,notes,z,z,z
2021,Serbia,,"Foreign direct investment, net inflows (% of GDP)",6.953120891,https://data.worldbank.org/indicator/BX.KLT.DINV.WD.GD.ZS?end=2023&start=1970&view=chart,,,,
2021,Slovenia,,"Foreign direct investment, net inflows (% of GDP)",3.606815713,https://data.worldbank.org/indicator/BX.KLT.DINV.WD.GD.ZS?end=2023&start=1970&view=chart,,,,
2021,World,,"Foreign direct investment, net inflows (% of GDP)",2.437004879,https://data.worldbank.org/indicator/BX.KLT.DINV.WD.GD.ZS?end=2023&start=1970&view=chart,,,,
2022,Albania,,"Foreign direct investment, net inflows (% of GDP)",7.579342194,https://data.worldbank.org/indicator/BX.KLT.DINV.WD.GD.ZS?end=2023&start=1970&view=chart,,,,
2022,Bulgaria,,"Foreign direct investment, net inflows (% of GDP)",5.4620082,https://data.worldbank.org/indicator/BX.KLT.DINV.WD.GD.ZS?end=2023&start=1970&view=chart,,,,
2022,Bosnia and Herzegovina,,"Foreign direct investment, net inflows (% of GDP)",3.470413489,https://data.worldbank.org/indicator/BX.KLT.DINV.WD.GD.ZS?end=2023&start=1970&view=chart,,,,
2022,Euro area,,"Foreign direct investment, net inflows (% of GDP)",0.582945162,https://data.worldbank.org/indicator/BX.KLT.DINV.WD.GD.ZS?end=2023&start=1970&view=chart,,,,
2022,Croatia,,"Foreign direct investment, net inflows (% of GDP)",5.516104219,https://data.worldbank.org/indicator/BX.KLT.DINV.WD.GD.ZS?end=2023&start=1970&view=chart,,,,
2022,North Macedonia,,"Foreign direct investment, net inflows (% of GDP)",6.13067579,https://data.worldbank.org/indicator/BX.KLT.DINV.WD.GD.ZS?end=2023&start=1970&view=chart,,,,
2022,Montenegro,,"Foreign direct investment, net inflows (% of GDP)",14.0062013,https://data.worldbank.org/indicator/BX.KLT.DINV.WD.GD.ZS?end=2023&start=1970&view=chart,,,,
2022,Serbia,,"Foreign direct investment, net inflows (% of GDP)",6.904815809,https://data.worldbank.org/indicator/BX.KLT.DINV.WD.GD.ZS?end=2023&start=1970&view=chart,,,,
2022,Slovenia,,"Foreign direct investment, net inflows (% of GDP)",3.638372278,https://data.worldbank.org/indicator/BX.KLT.DINV.WD.GD.ZS?end=2023&start=1970&view=chart,,,,
2022,World,,"Foreign direct investment, net inflows (% of GDP)",1.81632776,https://data.worldbank.org/indicator/BX.KLT.DINV.WD.GD.ZS?end=2023&start=1970&view=chart,,,,
2023,Albania,,"Foreign direct investment, net inflows (% of GDP)",6.883977454,https://data.worldbank.org/indicator/BX.KLT.DINV.WD.GD.ZS?end=2023&start=1970&view=chart,,,,
2023,Bulgaria,,"Foreign direct investment, net inflows (% of GDP)",3.962897186,https://data.worldbank.org/indicator/BX.KLT.DINV.WD.GD.ZS?end=2023&start=1970&view=chart,,,,
2023,Bosnia and Herzegovina,,"Foreign direct investment, net inflows (% of GDP)",3.76226208,https://data.worldbank.org/indicator/BX.KLT.DINV.WD.GD.ZS?end=2023&start=1970&view=chart,,,,
2023,Euro area,,"Foreign direct investment, net inflows (% of GDP)",-1.98667737,https://data.worldbank.org/indicator/BX.KLT.DINV.WD.GD.ZS?end=2023&start=1970&view=chart,,,,
2023,Croatia,,"Foreign direct investment, net inflows (% of GDP)",3.95990588,https://data.worldbank.org/indicator/BX.KLT.DINV.WD.GD.ZS?end=2023&start=1970&view=chart,,,,
2023,North Macedonia,,"Foreign direct investment, net inflows (% of GDP)",4.069498427,https://data.worldbank.org/indicator/BX.KLT.DINV.WD.GD.ZS?end=2023&start=1970&view=chart,,,,
2024,Albania,,CPI score,42,https://www.transparency.org/en/cpi/2024,,,,
2024,Albania,,CPI Rank,80,https://www.transparency.org/en/cpi/2024,,,,
2024,Albania,,Sources,8,https://www.transparency.org/en/cpi/2024,,,,
2024,Albania,,Standard error,3.030323,https://www.transparency.org/en/cpi/2024,,,,
2023,Albania,,CPI score,37,https://www.transparency.org/en/cpi/2025,,,,
2023,Albania,,CPI Rank,98,https://www.transparency.org/en/cpi/2026,,,,
2023,Albania,,Sources,7,https://www.transparency.org/en/cpi/2027,,,,
2023,Albania,,Standard error,1.560074,https://www.transparency.org/en/cpi/2028,,,,
2022,Albania,,CPI score,36,https://www.transparency.org/en/cpi/2029,,,,
2022,Albania,,CPI Rank,101,https://www.transparency.org/en/cpi/2030,,,,
2022,Albania,,Sources,8,https://www.transparency.org/en/cpi/2031,,,,
2022,Albania,,Standard error,1.316355,https://www.transparency.org/en/cpi/2032,,,,
2021,Albania,,CPI score,35,https://www.transparency.org/en/cpi/2033,,,,
2021,Albania,,CPI Rank,110,https://www.transparency.org/en/cpi/2034,,,,
2021,Albania,,Sources,8,https://www.transparency.org/en/cpi/2035,,,,
2021,Albania,,Standard error,1.326029,https://www.transparency.org/en/cpi/2036,,,,
2020,Albania,,CPI score,36,https://www.transparency.org/en/cpi/2037,,,,
2020,Albania,,CPI Rank,104,https://www.transparency.org/en/cpi/2038,,,,
2020,Albania,,Sources,8,https://www.transparency.org/en/cpi/2039,,,,
2020,Albania,,Standard error,0.915488,https://www.transparency.org/en/cpi/2040,,,,
2019,Albania,,CPI score,35,https://www.transparency.org/en/cpi/2041,,,,
2019,Albania,,CPI Rank,106,https://www.transparency.org/en/cpi/2042,,,,
2019,Albania,,Sources,8,https://www.transparency.org/en/cpi/2043,,,,
2019,Albania,,Standard error,2.507669,https://www.transparency.org/en/cpi/2044,,,,
2018,Albania,,CPI score,36,https://www.transparency.org/en/cpi/2045,,,,
2018,Albania,,CPI Rank,99,https://www.transparency.org/en/cpi/2046,,,,
2018,Albania,,Sources,8,https://www.transparency.org/en/cpi/2047,,,,
2018,Albania,,Standard error,1.65,https://www.transparency.org/en/cpi/2048,,,,
2017,Albania,,CPI score,38,https://www.transparency.org/en/cpi/2049,,,,
2017,Albania,,CPI Rank,91,https://www.transparency.org/en/cpi/2050,,,,
2017,Albania,,Sources,8,https://www.transparency.org/en/cpi/2051,,,,
2017,Albania,,Standard error,1.81,https://www.transparency.org/en/cpi/2052,,,,
2016,Albania,,CPI score,39,https://www.transparency.org/en/cpi/2053,,,,
2016,Albania,,Sources,7,https://www.transparency.org/en/cpi/2054,,,,
2016,Albania,,Standard error,1.99,https://www.transparency.org/en/cpi/2055,,,,
2015,Albania,,CPI score,36,https://www.transparency.org/en/cpi/2056,,,,
2015,Albania,,Sources,7,https://www.transparency.org/en/cpi/2057,,,,
2015,Albania,,Standard error,3.58,https://www.transparency.org/en/cpi/2058,,,,
2014,Albania,,CPI score,33,https://www.transparency.org/en/cpi/2059,,,,
2014,Albania,,Sources,7,https://www.transparency.org/en/cpi/2060,,,,
2014,Albania,,Standard error,1.51,https://www.transparency.org/en/cpi/2061,,,,
2013,Albania,,CPI Score,31,https://www.transparency.org/en/cpi/2062,,,,
2013,Albania,,Sources,7,https://www.transparency.org/en/cpi/2063,,,,
2013,Albania,,Standard error,2.1,https://www.transparency.org/en/cpi/2064,,,,
2012,Albania,,CPI Score,33,https://www.transparency.org/en/cpi/2065,,,,
2012,Albania,,Sources,7,https://www.transparency.org/en/cpi/2066,,,,
2012,Albania,,Standard error,2,https://www.transparency.org/en/cpi/2067,,,,
2024,Bosnia and Herzegovina,,CPI score,33,https://www.transparency.org/en/cpi/2068,,,,
2024,Bosnia and Herzegovina,,CPI Rank,114,https://www.transparency.org/en/cpi/2069,,,,
2024,Bosnia and Herzegovina,,Sources,7,https://www.transparency.org/en/cpi/2070,,,,
2024,Bosnia and Herzegovina,,Standard error,2.043418,https://www.transparency.org/en/cpi/2071,,,,
2023,Bosnia and Herzegovina,,CPI score,35,https://www.transparency.org/en/cpi/2072,,,,
2023,Bosnia and Herzegovina,,CPI Rank,108,https://www.transparency.org/en/cpi/2073,,,,
2023,Bosnia and Herzegovina,,Sources,6,https://www.transparency.org/en/cpi/2074,,,,
2023,Bosnia and Herzegovina,,Standard error,1.953783,https://www.transparency.org/en/cpi/2075,,,,
2022,Bosnia and Herzegovina,,CPI score,34,https://www.transparency.org/en/cpi/2076,,,,
2022,Bosnia and Herzegovina,,CPI Rank,110,https://www.transparency.org/en/cpi/2077,,,,
2022,Bosnia and Herzegovina,,Sources,7,https://www.transparency.org/en/cpi/2078,,,,
2022,Bosnia and Herzegovina,,Standard error,2.184636,https://www.transparency.org/en/cpi/2079,,,,
2021,Bosnia and Herzegovina,,CPI score,35,https://www.transparency.org/en/cpi/2080,,,,
2021,Bosnia and Herzegovina,,CPI Rank,110,https://www.transparency.org/en/cpi/2081,,,,
2021,Bosnia and Herzegovina,,Sources,7,https://www.transparency.org/en/cpi/2082,,,,
2021,Bosnia and Herzegovina,,Standard error,1.801027,https://www.transparency.org/en/cpi/2083,,,,
2020,Bosnia and Herzegovina,,CPI score,35,https://www.transparency.org/en/cpi/2084,,,,
2020,Bosnia and Herzegovina,,CPI Rank,111,https://www.transparency.org/en/cpi/2085,,,,
2020,Bosnia and Herzegovina,,Sources,7,https://www.transparency.org/en/cpi/2086,,,,
2020,Bosnia and Herzegovina,,Standard error,1.867208,https://www.transparency.org/en/cpi/2087,,,,
2019,Bosnia and Herzegovina,,CPI score,36,https://www.transparency.org/en/cpi/2088,,,,
2019,Bosnia and Herzegovina,,CPI Rank,101,https://www.transparency.org/en/cpi/2089,,,,
2019,Bosnia and Herzegovina,,Sources,7,https://www.transparency.org/en/cpi/2090,,,,
2019,Bosnia and Herzegovina,,Standard error,1.952692,https://www.transparency.org/en/cpi/2091,,,,
2018,Bosnia and Herzegovina,,CPI score,38,https://www.transparency.org/en/cpi/2092,,,,
2018,Bosnia and Herzegovina,,CPI Rank,89,https://www.transparency.org/en/cpi/2093,,,,
2018,Bosnia and Herzegovina,,Sources,7,https://www.transparency.org/en/cpi/2094,,,,
2018,Bosnia and Herzegovina,,Standard error,1.86,https://www.transparency.org/en/cpi/2095,,,,
2017,Bosnia and Herzegovina,,CPI score,38,https://www.transparency.org/en/cpi/2096,,,,
2017,Bosnia and Herzegovina,,CPI Rank,91,https://www.transparency.org/en/cpi/2097,,,,
2017,Bosnia and Herzegovina,,Sources,7,https://www.transparency.org/en/cpi/2098,,,,
2017,Bosnia and Herzegovina,,Standard error,2.56,https://www.transparency.org/en/cpi/2099,,,,
2016,Bosnia and Herzegovina,,CPI score,39,https://www.transparency.org/en/cpi/2100,,,,
2016,Bosnia and Herzegovina,,Sources,7,https://www.transparency.org/en/cpi/2101,,,,
2016,Bosnia and Herzegovina,,Standard error,1.7,https://www.transparency.org/en/cpi/2102,,,,
2015,Bosnia and Herzegovina,,CPI score,38,https://www.transparency.org/en/cpi/2103,,,,
2015,Bosnia and Herzegovina,,Sources,6,https://www.transparency.org/en/cpi/2104,,,,
2015,Bosnia and Herzegovina,,Standard error,1.71,https://www.transparency.org/en/cpi/2105,,,,
2014,Bosnia and Herzegovina,,CPI score,39,https://www.transparency.org/en/cpi/2106,,,,
2014,Bosnia and Herzegovina,,Sources,6,https://www.transparency.org/en/cpi/2107,,,,
2014,Bosnia and Herzegovina,,Standard error,1.15,https://www.transparency.org/en/cpi/2108,,,,
2013,Bosnia and Herzegovina,,CPI Score,42,https://www.transparency.org/en/cpi/2109,,,,
2013,Bosnia and Herzegovina,,Sources,7,https://www.transparency.org/en/cpi/2110,,,,
2013,Bosnia and Herzegovina,,Standard error,2.9,https://www.transparency.org/en/cpi/2111,,,,
2012,Bosnia and Herzegovina,,CPI Score,42,https://www.transparency.org/en/cpi/2112,,,,
2012,Bosnia and Herzegovina,,Sources,7,https://www.transparency.org/en/cpi/2113,,,,
2012,Bosnia and Herzegovina,,Standard error,2.3,https://www.transparency.org/en/cpi/2114,,,,
2024,Bulgaria,,CPI score,43,https://www.transparency.org/en/cpi/2115,,,,
2024,Bulgaria,,CPI Rank,76,https://www.transparency.org/en/cpi/2116,,,,
2024,Bulgaria,,Sources,9,https://www.transparency.org/en/cpi/2117,,,,
2024,Bulgaria,,Standard error,1.924618,https://www.transparency.org/en/cpi/2118,,,,
2023,Bulgaria,,CPI score,45,https://www.transparency.org/en/cpi/2119,,,,
2023,Bulgaria,,CPI Rank,67,https://www.transparency.org/en/cpi/2120,,,,
2023,Bulgaria,,Sources,10,https://www.transparency.org/en/cpi/2121,,,,
2023,Bulgaria,,Standard error,1.161256,https://www.transparency.org/en/cpi/2122,,,,
2022,Bulgaria,,CPI score,43,https://www.transparency.org/en/cpi/2123,,,,
2022,Bulgaria,,CPI Rank,72,https://www.transparency.org/en/cpi/2124,,,,
2022,Bulgaria,,Sources,10,https://www.transparency.org/en/cpi/2125,,,,
2022,Bulgaria,,Standard error,1.062506,https://www.transparency.org/en/cpi/2126,,,,
2021,Bulgaria,,CPI score,42,https://www.transparency.org/en/cpi/2127,,,,
2021,Bulgaria,,CPI Rank,78,https://www.transparency.org/en/cpi/2128,,,,
2021,Bulgaria,,Sources,10,https://www.transparency.org/en/cpi/2129,,,,
2021,Bulgaria,,Standard error,1.176856,https://www.transparency.org/en/cpi/2130,,,,
2020,Bulgaria,,CPI score,44,https://www.transparency.org/en/cpi/2131,,,,
2020,Bulgaria,,CPI Rank,69,https://www.transparency.org/en/cpi/2132,,,,
2020,Bulgaria,,Sources,10,https://www.transparency.org/en/cpi/2133,,,,
2020,Bulgaria,,Standard error,1.290551,https://www.transparency.org/en/cpi/2134,,,,
2019,Bulgaria,,CPI score,43,https://www.transparency.org/en/cpi/2135,,,,
2019,Bulgaria,,CPI Rank,74,https://www.transparency.org/en/cpi/2136,,,,
2019,Bulgaria,,Sources,10,https://www.transparency.org/en/cpi/2137,,,,
2019,Bulgaria,,Standard error,2.768014,https://www.transparency.org/en/cpi/2138,,,,
2018,Bulgaria,,CPI score,42,https://www.transparency.org/en/cpi/2139,,,,
2018,Bulgaria,,CPI Rank,77,https://www.transparency.org/en/cpi/2140,,,,
2018,Bulgaria,,Sources,10,https://www.transparency.org/en/cpi/2141,,,,
2018,Bulgaria,,Standard error,2.41,https://www.transparency.org/en/cpi/2142,,,,
2017,Bulgaria,,CPI score,43,https://www.transparency.org/en/cpi/2143,,,,
2017,Bulgaria,,CPI Rank,71,https://www.transparency.org/en/cpi/2144,,,,
2017,Bulgaria,,Sources,10,https://www.transparency.org/en/cpi/2145,,,,
2017,Bulgaria,,Standard error,2.66,https://www.transparency.org/en/cpi/2146,,,,
2016,Bulgaria,,CPI score,41,https://www.transparency.org/en/cpi/2147,,,,
2016,Bulgaria,,Sources,9,https://www.transparency.org/en/cpi/2148,,,,
2016,Bulgaria,,Standard error,2.2,https://www.transparency.org/en/cpi/2149,,,,
2015,Bulgaria,,CPI score,41,https://www.transparency.org/en/cpi/2150,,,,
2015,Bulgaria,,Sources,9,https://www.transparency.org/en/cpi/2151,,,,
2015,Bulgaria,,Standard error,2.43,https://www.transparency.org/en/cpi/2152,,,,
2014,Bulgaria,,CPI score,43,https://www.transparency.org/en/cpi/2153,,,,
2014,Bulgaria,,Sources,9,https://www.transparency.org/en/cpi/2154,,,,
2014,Bulgaria,,Standard error,2.82,https://www.transparency.org/en/cpi/2155,,,,
2013,Bulgaria,,CPI Score,41,https://www.transparency.org/en/cpi/2156,,,,
2013,Bulgaria,,Sources,9,https://www.transparency.org/en/cpi/2157,,,,
2013,Bulgaria,,Standard error,3.3,https://www.transparency.org/en/cpi/2158,,,,
2012,Bulgaria,,CPI Score,41,https://www.transparency.org/en/cpi/2159,,,,
2012,Bulgaria,,Sources,8,https://www.transparency.org/en/cpi/2160,,,,
2012,Bulgaria,,Standard error,3.8,https://www.transparency.org/en/cpi/2161,,,,
2024,Croatia,,CPI score,47,https://www.transparency.org/en/cpi/2162,,,,
2024,Croatia,,CPI Rank,63,https://www.transparency.org/en/cpi/2163,,,,
2024,Croatia,,Sources,9,https://www.transparency.org/en/cpi/2164,,,,
2024,Croatia,,Standard error,1.874004,https://www.transparency.org/en/cpi/2165,,,,
2023,Croatia,,CPI score,50,https://www.transparency.org/en/cpi/2166,,,,
2023,Croatia,,CPI Rank,57,https://www.transparency.org/en/cpi/2167,,,,
2023,Croatia,,Sources,9,https://www.transparency.org/en/cpi/2168,,,,
2023,Croatia,,Standard error,1.245027,https://www.transparency.org/en/cpi/2169,,,,
2022,Croatia,,CPI score,50,https://www.transparency.org/en/cpi/2170,,,,
2022,Croatia,,CPI Rank,57,https://www.transparency.org/en/cpi/2171,,,,
2022,Croatia,,Sources,9,https://www.transparency.org/en/cpi/2172,,,,
2022,Croatia,,Standard error,0.9331777,https://www.transparency.org/en/cpi/2173,,,,
2021,Croatia,,CPI score,47,https://www.transparency.org/en/cpi/2174,,,,
2021,Croatia,,CPI Rank,63,https://www.transparency.org/en/cpi/2175,,,,
2021,Croatia,,Sources,10,https://www.transparency.org/en/cpi/2176,,,,
2021,Croatia,,Standard error,1.561556,https://www.transparency.org/en/cpi/2177,,,,
2020,Croatia,,CPI score,47,https://www.transparency.org/en/cpi/2178,,,,
2020,Croatia,,CPI Rank,63,https://www.transparency.org/en/cpi/2179,,,,
2020,Croatia,,Sources,10,https://www.transparency.org/en/cpi/2180,,,,
2020,Croatia,,Standard error,1.476637,https://www.transparency.org/en/cpi/2181,,,,
2019,Croatia,,CPI score,47,https://www.transparency.org/en/cpi/2182,,,,
2019,Croatia,,CPI Rank,63,https://www.transparency.org/en/cpi/2183,,,,
2019,Croatia,,Sources,10,https://www.transparency.org/en/cpi/2184,,,,
2019,Croatia,,Standard error,2.417929,https://www.transparency.org/en/cpi/2185,,,,
2018,Croatia,,CPI score,48,https://www.transparency.org/en/cpi/2186,,,,
2018,Croatia,,CPI Rank,60,https://www.transparency.org/en/cpi/2187,,,,
2018,Croatia,,Sources,10,https://www.transparency.org/en/cpi/2188,,,,
2018,Croatia,,Standard error,2.77,https://www.transparency.org/en/cpi/2189,,,,
2017,Croatia,,CPI score,49,https://www.transparency.org/en/cpi/2190,,,,
2017,Croatia,,CPI Rank,57,https://www.transparency.org/en/cpi/2191,,,,
2017,Croatia,,Sources,10,https://www.transparency.org/en/cpi/2192,,,,
2017,Croatia,,Standard error,2.64,https://www.transparency.org/en/cpi/2193,,,,
2016,Croatia,,CPI score,49,https://www.transparency.org/en/cpi/2194,,,,
2016,Croatia,,Sources,9,https://www.transparency.org/en/cpi/2195,,,,
2016,Croatia,,Standard error,2.39,https://www.transparency.org/en/cpi/2196,,,,
2015,Croatia,,CPI score,51,https://www.transparency.org/en/cpi/2197,,,,
2015,Croatia,,Sources,9,https://www.transparency.org/en/cpi/2198,,,,
2015,Croatia,,Standard error,2.02,https://www.transparency.org/en/cpi/2199,,,,
2014,Croatia,,CPI score,48,https://www.transparency.org/en/cpi/2200,,,,
2014,Croatia,,Sources,9,https://www.transparency.org/en/cpi/2201,,,,
2014,Croatia,,Standard error,3.25,https://www.transparency.org/en/cpi/2202,,,,
2013,Croatia,,CPI Score,48,https://www.transparency.org/en/cpi/2203,,,,
2013,Croatia,,Sources,9,https://www.transparency.org/en/cpi/2204,,,,
2013,Croatia,,Standard error,3.3,https://www.transparency.org/en/cpi/2205,,,,
2012,Croatia,,CPI Score,46,https://www.transparency.org/en/cpi/2206,,,,
2012,Croatia,,Sources,8,https://www.transparency.org/en/cpi/2207,,,,
2012,Croatia,,Standard error,3.1,https://www.transparency.org/en/cpi/2208,,,,
2024,Montenegro,,CPI score,46,https://www.transparency.org/en/cpi/2209,,,,
2024,Montenegro,,CPI Rank,65,https://www.transparency.org/en/cpi/2210,,,,
2024,Montenegro,,Sources,5,https://www.transparency.org/en/cpi/2211,,,,
2024,Montenegro,,Standard error,3.033371,https://www.transparency.org/en/cpi/2212,,,,
2023,Montenegro,,CPI score,46,https://www.transparency.org/en/cpi/2213,,,,
2023,Montenegro,,CPI Rank,63,https://www.transparency.org/en/cpi/2214,,,,
2023,Montenegro,,Sources,5,https://www.transparency.org/en/cpi/2215,,,,
2023,Montenegro,,Standard error,2.545276,https://www.transparency.org/en/cpi/2216,,,,
2022,Montenegro,,CPI score,45,https://www.transparency.org/en/cpi/2217,,,,
2022,Montenegro,,CPI Rank,65,https://www.transparency.org/en/cpi/2218,,,,
